condition,seed_id,n_gen,vendi
gemma_t10,226284018,51,3.127167224884033
gemma_t10,227230267,51,1.9378758668899536
gemma_t10,227230896,51,2.4181575775146484
gemma_t10,227231059,51,3.430036783218384
gemma_t10,227231123,51,3.158052682876587
gemma_t10,227231240,51,2.6741554737091064
gemma_t10,227231454,51,2.967797040939331
gemma_t10,227231541,51,2.1572821140289307
gemma_t10,227231632,51,3.119863986968994
gemma_t10,227231689,51,2.499863862991333
gemma_t10,227255526,51,2.976599931716919
gemma_t10,227745074,51,3.447936773300171
gemma_t10,227840539,51,2.0237700939178467
gemma_t10,229152766,51,3.90830135345459
gemma_t10,229363636,51,4.383510589599609
gemma_t10,229365667,51,2.4299652576446533
gemma_t10,229365773,51,2.930342197418213
gemma_t10,229365839,51,3.018181324005127
gemma_t10,229371560,51,2.3986594676971436
gemma_t10,229376913,51,3.395176410675049
gemma_t10,229376920,51,4.043638229370117
gemma_t10,229679941,51,3.738076686859131
gemma_t10,229923069,51,1.8764146566390991
gemma_t10,229923118,51,3.09086012840271
gemma_t10,229923196,51,3.95221209526062
gemma_t10,229923207,51,3.0266895294189453
gemma_t10,229923220,51,3.4555749893188477
gemma_t10,229923438,51,2.657660722732544
gemma_t10,229923538,51,2.540203809738159
gemma_t10,229923551,51,3.41324520111084
gemma_t10,229923747,51,2.8325910568237305
gemma_t10,229923749,51,3.0251269340515137
gemma_t10,229923903,51,2.8391025066375732
gemma_t10,229924005,51,2.4475114345550537
gemma_t10,229924184,51,2.6114652156829834
gemma_t10,229924220,51,2.933509111404419
gemma_t10,229924402,51,4.024914264678955
gemma_t10,230119728,51,2.073298931121826
gemma_t10,230433978,51,2.9985194206237793
gemma_t10,230434014,51,3.62567138671875
gemma_t10,230437591,51,2.8652455806732178
gemma_t10,230437613,51,2.774005651473999
gemma_t10,230438816,51,3.0812056064605713
gemma_t10,231572779,51,2.1274330615997314
gemma_t10,231592914,51,3.3278346061706543
gemma_t10,231648372,51,3.768730401992798
gemma_t10,231698419,51,2.207280158996582
gemma_t10,231698657,51,2.805122137069702
gemma_t10,231704318,51,3.0808141231536865
gemma_t10,231718729,51,2.991112232208252
gemma_t10,231719525,51,3.0399701595306396
gemma_t10,231740666,51,2.7440969944000244
gemma_t10,231749968,51,2.6265499591827393
gemma_t10,231750020,51,1.8287467956542969
gemma_t10,231879840,51,1.86077082157135
gemma_t10,231951460,51,2.932391405105591
gemma_t10,232147874,51,3.738945722579956
gemma_t10,232185112,51,2.980543375015259
gemma_t10,232185275,51,2.8166372776031494
gemma_t10,232185425,51,1.7459417581558228
gemma_t10,232185439,51,2.5381267070770264
gemma_t10,232222189,51,2.7238900661468506
gemma_t10,232233408,51,3.974180221557617
gemma_t10,232233599,51,2.5120882987976074
gemma_t10,232240181,51,3.172671318054199
gemma_t10,232257699,51,2.9527554512023926
gemma_t10,232307006,51,2.387681007385254
gemma_t10,232307434,51,2.6183295249938965
gemma_t10,232307483,51,2.765530824661255
gemma_t10,232335602,51,4.0383381843566895
gemma_t10,232335863,51,2.524709701538086
gemma_t10,232404131,51,2.386094808578491
gemma_t10,232478685,51,2.425236940383911
gemma_t10,233004708,51,2.409604072570801
gemma_t10,233033916,51,3.550954580307007
gemma_t10,233189542,51,4.679514408111572
gemma_t10,233189569,51,2.6628634929656982
gemma_t10,233204406,51,2.743638038635254
gemma_t10,233209848,51,2.048018455505371
gemma_t10,233210110,51,4.026813507080078
gemma_t10,233210195,51,2.9464900493621826
gemma_t10,233210199,51,2.9358932971954346
gemma_t10,233210367,51,2.1335606575012207
gemma_t10,233210556,51,2.6485097408294678
gemma_t10,233219387,51,2.6967310905456543
gemma_t10,233219395,51,2.105062961578369
gemma_t10,233219660,51,3.1036579608917236
gemma_t10,233219933,51,2.742466926574707
gemma_t10,233231453,51,3.432352304458618
gemma_t10,233231592,51,3.475957155227661
gemma_t10,233240744,51,2.4494736194610596
gemma_t10,233240759,51,2.620696544647217
gemma_t10,233240823,51,3.042820930480957
gemma_t10,233241004,51,2.648211717605591
gemma_t10,233241070,51,3.0235579013824463
gemma_t10,233241169,51,3.7873942852020264
gemma_t10,233289620,51,3.073516607284546
gemma_t10,233289621,51,2.195415496826172
gemma_t10,233289750,51,3.4450783729553223
gemma_t10,233296168,51,3.053985118865967
gemma_t10,233296182,51,3.113629102706909
gemma_t10,233296487,51,3.442580223083496
gemma_t10,233296511,51,3.0826919078826904
gemma_t10,233296655,51,3.276148557662964
gemma_t10,233296689,51,3.111952304840088
gemma_t10,233296709,51,2.4689266681671143
gemma_t10,233296775,51,2.524920701980591
gemma_t10,233297024,51,3.2996068000793457
gemma_t10,233304563,51,1.6706782579421997
gemma_t10,233324564,51,3.5746285915374756
gemma_t10,233365172,51,2.862536668777466
gemma_t10,233365339,51,3.001272678375244
gemma_t10,233423658,51,1.92841374874115
gemma_t10,233444226,51,3.336608409881592
gemma_t10,233481097,51,3.5273385047912598
gemma_t10,233864627,51,4.799904823303223
gemma_t10,234334712,51,2.352635383605957
gemma_t10,234335834,51,3.3562943935394287
gemma_t10,234337605,51,4.096072196960449
gemma_t10,234341137,51,4.069400787353516
gemma_t10,234469638,51,2.2293641567230225
gemma_t10,234469858,51,4.2849555015563965
gemma_t10,234679287,51,2.1962413787841797
gemma_t10,234679391,51,2.6670703887939453
gemma_t10,234681504,51,3.243631601333618
gemma_t10,234741719,51,3.9565305709838867
gemma_t10,234762936,51,4.007473468780518
gemma_t10,234763248,51,2.758619785308838
gemma_t10,234778136,51,2.275841474533081
gemma_t10,234790219,51,2.6981008052825928
gemma_t10,235097275,51,2.0747952461242676
gemma_t10,235097294,51,3.478440046310425
gemma_t10,235097313,51,3.016230583190918
gemma_t10,235097561,51,2.4868483543395996
gemma_t10,235097625,51,2.769451856613159
gemma_t10,235097662,51,2.0717380046844482
gemma_t10,235125628,51,2.5068604946136475
gemma_t10,235166279,51,3.6003963947296143
gemma_t10,235166395,51,2.9771742820739746
gemma_t10,235166497,51,3.2237696647644043
gemma_t10,235187032,51,2.53261137008667
gemma_t10,235196029,51,3.035937786102295
gemma_t10,235196067,51,2.7765045166015625
gemma_t10,235212088,51,2.6373565196990967
gemma_t10,235248187,51,2.2488837242126465
gemma_t10,235253782,51,2.649801731109619
gemma_t10,235253912,51,2.1927785873413086
gemma_t10,235254048,51,2.163792610168457
gemma_t10,235254574,51,2.2486515045166016
gemma_t10,235254732,51,2.98651123046875
gemma_t10,235254796,51,2.3857860565185547
gemma_t10,235265858,51,2.381531000137329
gemma_t10,235266233,51,2.729142427444458
gemma_t10,235266322,51,3.974290370941162
gemma_t10,235266324,51,3.1216623783111572
gemma_t10,235293739,51,2.722304105758667
gemma_t10,235293774,51,2.4457788467407227
gemma_t10,235293802,51,2.444399833679199
gemma_t10,235293967,51,2.9961702823638916
gemma_t10,235294002,51,4.4179253578186035
gemma_t10,235294081,51,2.678354501724243
gemma_t10,235294296,51,3.3119618892669678
gemma_t10,235313431,51,3.0310866832733154
gemma_t10,235313469,51,2.5468685626983643
gemma_t10,235313508,51,2.1478254795074463
gemma_t10,235313546,51,2.0865931510925293
gemma_t10,235313658,51,2.6737060546875
gemma_t10,235313785,51,3.3416008949279785
gemma_t10,235313788,51,2.7108702659606934
gemma_t10,235313818,51,2.2112228870391846
gemma_t10,235313879,51,3.2693917751312256
gemma_t10,235313916,51,3.383399724960327
gemma_t10,235313996,51,3.1363558769226074
gemma_t10,235352646,51,3.0506508350372314
gemma_t10,235358130,51,3.1110846996307373
gemma_t10,235358897,51,3.086778163909912
gemma_t10,235358955,51,2.5368857383728027
gemma_t10,235359141,51,3.6089093685150146
gemma_t10,235364002,51,1.9211331605911255
gemma_t10,235364036,51,3.1770877838134766
gemma_t10,235367681,51,2.7887215614318848
gemma_t10,235368202,51,1.824745535850525
gemma_t10,235390503,51,2.170713186264038
gemma_t10,235391043,51,2.742001533508301
gemma_t10,235415270,51,4.158639907836914
gemma_t10,235417102,51,3.128279447555542
gemma_t10,235417177,51,2.381319284439087
gemma_t10,235417503,51,3.711681604385376
gemma_t10,235422047,51,2.8878464698791504
gemma_t10,235433328,51,2.2762291431427
gemma_t10,235446895,51,2.0934841632843018
gemma_t10,235457983,51,1.7606298923492432
gemma_t10,235458570,51,2.5358691215515137
gemma_t10,235458620,51,2.7292966842651367
gemma_t10,235458643,51,3.7685141563415527
gemma_t10,235485451,51,2.7903785705566406
gemma_t10,235490087,51,3.7693593502044678
gemma_t10,235652287,51,3.00951886177063
gemma_t10,235669861,51,2.6619949340820312
gemma_t10,235683062,51,3.4181177616119385
gemma_t10,235683485,51,2.935915946960449
gemma_t10,235694265,51,4.044466495513916
gemma_t10,235720578,51,3.357438087463379
gemma_t10,235794968,51,2.634591817855835
gemma_t10,235795670,51,2.662794351577759
gemma_t10,235828923,51,2.516826868057251
gemma_t10,235828943,51,1.6773335933685303
gemma_t10,235898896,51,2.920992612838745
gemma_t10,236087808,51,3.104665994644165
gemma_t10,236171157,51,3.4411544799804688
gemma_t10,236428724,51,1.9124690294265747
gemma_t10,236428961,51,2.4371073246002197
gemma_t10,236459819,51,2.6259028911590576
gemma_t10,236459826,51,3.0505735874176025
gemma_t10,236459873,51,2.4526631832122803
gemma_t10,236459933,51,3.047855854034424
gemma_t10,236459946,51,2.2033374309539795
gemma_t10,236459953,51,3.7725648880004883
gemma_t10,236460001,51,3.407650947570801
gemma_t10,236460053,51,3.5278592109680176
gemma_t10,236460056,51,3.295198440551758
gemma_t10,236460087,51,2.1094422340393066
gemma_t10,236460102,51,3.364122152328491
gemma_t10,236460230,51,1.9624322652816772
gemma_t10,236460239,51,3.708987236022949
gemma_t10,236460257,51,2.544262170791626
gemma_t10,236460275,51,3.6207990646362305
gemma_t10,236460302,51,3.720794200897217
gemma_t10,236460322,51,2.4874260425567627
gemma_t10,236477365,51,2.4388530254364014
gemma_t10,236477682,51,3.097085475921631
gemma_t10,236477844,51,3.3744139671325684
gemma_t10,236477909,51,2.2056596279144287
gemma_t10,236478188,51,2.8131215572357178
gemma_t10,236478383,51,2.9918363094329834
gemma_t10,236912915,51,4.023306846618652
gemma_t10,236924832,51,2.829807758331299
gemma_t10,236956577,51,3.1236140727996826
gemma_t10,237091377,51,2.116387128829956
gemma_t10,237213465,51,2.037533760070801
gemma_t10,237251782,51,3.6309897899627686
gemma_t10,237263305,51,3.606609344482422
gemma_t10,237304047,51,3.103757858276367
gemma_t10,237304067,51,2.865523338317871
gemma_t10,237304520,51,2.2623605728149414
gemma_t10,237346893,51,3.6607258319854736
gemma_t10,237346897,51,4.170231819152832
gemma_t10,237347122,51,2.357238292694092
gemma_t10,237353665,51,2.435114622116089
gemma_t10,237365058,51,2.499990940093994
gemma_t10,237386676,51,2.0588202476501465
gemma_t10,237416760,51,2.9876718521118164
gemma_t10,237420398,51,2.096302032470703
gemma_t10,237420821,51,2.4027817249298096
gemma_t10,237421373,51,3.583591938018799
gemma_t10,237431340,51,5.027887344360352
gemma_t10,237433655,51,2.9002997875213623
gemma_t10,237439400,51,2.5591962337493896
gemma_t10,237440319,51,2.1524651050567627
gemma_t10,237442211,51,3.8187379837036133
gemma_t10,237442331,51,5.1527628898620605
gemma_t10,237452184,51,3.5703935623168945
gemma_t10,237452236,51,2.753941059112549
gemma_t10,237453242,51,2.165588140487671
gemma_t10,237453543,51,2.740098237991333
gemma_t10,237453590,51,2.207787036895752
gemma_t10,237454564,51,2.594369649887085
gemma_t10,237485098,51,2.7192130088806152
gemma_t10,237485454,51,2.4828367233276367
gemma_t10,237485472,51,3.0566256046295166
gemma_t10,237485586,51,2.908738374710083
gemma_t10,237490811,51,3.218571901321411
gemma_t10,237491053,51,3.276794910430908
gemma_t10,237491444,51,2.4435806274414062
gemma_t10,237491751,51,3.521202325820923
gemma_t10,237492043,51,2.287088632583618
gemma_t10,237492197,51,3.2062392234802246
gemma_t10,237500283,51,2.694377899169922
gemma_t10,237504105,51,2.169792652130127
gemma_t10,237507028,51,5.891129493713379
gemma_t10,237513360,51,2.5681092739105225
gemma_t10,237532321,51,2.1112382411956787
gemma_t10,237532404,51,2.4136459827423096
gemma_t10,237561567,51,3.219194173812866
gemma_t10,237562875,51,2.5446808338165283
gemma_t10,237562927,51,4.216632843017578
gemma_t10,237568724,51,3.9118592739105225
gemma_t10,237571370,51,1.7457902431488037
gemma_t10,237571691,51,2.690358877182007
gemma_t10,237572304,51,3.36245059967041
gemma_t10,237581068,51,2.224285125732422
gemma_t10,237698810,51,3.3280277252197266
gemma_t10,237940082,51,3.003854513168335
gemma_t10,237940206,51,4.272958755493164
gemma_t10,237940558,51,2.6099765300750732
gemma_t10,238198104,51,2.4886562824249268
gemma_t10,238198383,51,3.7920732498168945
gemma_t10,238226978,51,2.9877660274505615
gemma_t10,238259221,51,2.172029733657837
gemma_t10,238259403,51,2.8899691104888916
gemma_t10,238634750,51,3.7084567546844482
gemma_t10,238744497,51,2.3113133907318115
gemma_t10,238856828,51,2.6011807918548584
gemma_t10,238856900,51,2.8150293827056885
gemma_t10,238857078,51,2.120267868041992
gemma_t10,238857121,51,4.035481929779053
gemma_t10,238857301,51,3.935565948486328
gemma_t10,238857304,51,3.7377207279205322
gemma_t10,239009558,51,3.276703119277954
gemma_t10,239009606,51,2.799600124359131
gemma_t10,239015827,51,2.8003947734832764
gemma_t10,239015946,51,3.375429153442383
gemma_t10,239016123,51,3.8572142124176025
gemma_t10,239016717,51,1.7278660535812378
gemma_t10,239016893,51,2.6016294956207275
gemma_t10,239049842,51,2.6873106956481934
gemma_t10,240225648,51,2.519796848297119
gemma_t10,240288892,51,3.599492311477661
gemma_t10,241032941,51,2.763093948364258
gemma_t10,241033259,51,4.135326862335205
gemma_t10,241583340,51,3.678090810775757
gemma_t10,241583576,51,1.8835097551345825
gemma_t10,243865127,51,2.590768575668335
gemma_t10,243865204,51,2.8065521717071533
gemma_t10,243865235,51,2.839238166809082
gemma_t10,243865296,51,2.36197829246521
gemma_t10,243865314,51,2.0660250186920166
gemma_t10,243865355,51,3.0261478424072266
gemma_t10,243865391,51,3.410057306289673
gemma_t10,243865395,51,2.770415782928467
gemma_t10,243865399,51,4.4476447105407715
gemma_t10,244117167,51,2.800642728805542
gemma_t10,244909056,51,3.072681427001953
gemma_t10,245124270,51,2.372096538543701
gemma_t10,245130931,51,4.990330696105957
gemma_t10,245131402,51,2.874910593032837
gemma_t10,245144752,51,2.8354604244232178
gemma_t10,245218563,51,2.495879888534546
gemma_t10,245218671,51,4.252248764038086
gemma_t10,245218982,51,2.7631990909576416
gemma_t10,245219268,51,3.0686709880828857
gemma_t10,245219282,51,3.658740997314453
gemma_t10,245334784,51,2.22529935836792
gemma_t10,245836939,51,3.6785950660705566
gemma_t10,245853756,51,2.1439950466156006
gemma_t10,245855870,51,2.639117479324341
gemma_t10,246016271,51,3.296025276184082
gemma_t10,246017095,51,2.776728630065918
gemma_t10,246063436,51,1.9474270343780518
gemma_t10,246867373,51,2.6205854415893555
gemma_t10,247158838,51,3.8549859523773193
gemma_t10,247159046,51,2.299130916595459
gemma_t10,247187588,51,3.1497867107391357
gemma_t10,247222710,51,2.9582250118255615
gemma_t10,247291740,51,2.396960496902466
gemma_t10,247315166,51,3.1302058696746826
gemma_t10,247315260,51,2.321312427520752
gemma_t10,247362971,51,2.387775421142578
gemma_t10,247411350,51,2.709437847137451
gemma_t10,247446572,51,2.856459379196167
gemma_t10,247446894,51,2.2680511474609375
gemma_t10,247447662,51,3.160822629928589
gemma_t10,247450580,51,1.8441524505615234
gemma_t10,247450969,51,3.4144480228424072
gemma_t10,247451025,51,1.9708786010742188
gemma_t10,247451243,51,2.711118221282959
gemma_t10,247475919,51,5.175066947937012
gemma_t10,247518984,51,2.405062437057495
gemma_t10,247519084,51,3.361280918121338
gemma_t10,247593812,51,2.471054792404175
gemma_t10,247594302,51,4.294670104980469
gemma_t10,247594716,51,2.2262096405029297
gemma_t10,247594869,51,2.109830617904663
gemma_t10,247595094,51,3.046614646911621
gemma_t10,247595225,51,2.606008291244507
gemma_t10,247596835,51,3.0416147708892822
gemma_t10,247748640,51,2.585930824279785
gemma_t10,247748753,51,3.105375289916992
gemma_t10,247748809,51,4.784228324890137
gemma_t10,247762948,51,2.387770175933838
gemma_t10,247792843,51,3.5787713527679443
gemma_t10,247849293,51,3.0402042865753174
gemma_t10,247958465,51,3.6992716789245605
gemma_t10,248069378,51,2.9110474586486816
gemma_t10,248085045,51,3.2987492084503174
gemma_t10,248118588,51,2.285905122756958
gemma_t10,248118703,51,2.125617742538452
gemma_t10,248157348,51,3.1336681842803955
gemma_t10,248227577,51,2.703197479248047
gemma_t10,248227660,51,2.67106032371521
gemma_t10,248239933,51,1.98679780960083
gemma_t10,248377325,51,3.448532819747925
gemma_t10,248377585,51,2.1044132709503174
gemma_t10,248406097,51,2.5813472270965576
gemma_t10,248427016,51,2.074799060821533
gemma_t10,248476156,51,2.1752614974975586
gemma_t10,248512779,51,2.7778828144073486
gemma_t10,248524999,51,3.9635841846466064
gemma_t10,248721950,51,2.5260934829711914
gemma_t10,248779865,51,4.778836250305176
gemma_t10,248780015,51,3.047213077545166
gemma_t10,248780118,51,2.421015501022339
gemma_t10,248780173,51,2.4780609607696533
gemma_t10,248780372,51,2.161818504333496
gemma_t10,248780440,51,3.1421780586242676
gemma_t10,248780469,51,2.686061143875122
gemma_t10,248780517,51,1.8522037267684937
gemma_t10,248811704,51,2.598468542098999
gemma_t10,248888019,51,2.021955728530884
gemma_t10,248962000,51,1.9852211475372314
gemma_t10,248987526,51,5.085521697998047
gemma_t10,249062699,51,2.9836177825927734
gemma_t10,249062866,51,3.138478994369507
gemma_t10,249151979,51,2.3494508266448975
gemma_t10,249172784,51,2.017777442932129
gemma_t10,249209909,51,1.8229447603225708
gemma_t10,249240598,51,2.9117472171783447
gemma_t10,249687727,51,4.169288635253906
gemma_t10,250311114,51,3.7008910179138184
gemma_t10,250390839,51,1.7901073694229126
gemma_t10,250390923,51,2.355271816253662
gemma_t10,251765463,51,2.9458673000335693
gemma_t10,252089779,51,2.2114362716674805
gemma_t10,252439211,51,2.5868735313415527
gemma_t10,252693442,51,2.2352652549743652
gemma_t10,252735160,51,3.306201696395874
gemma_t10,252735212,51,3.116528272628784
gemma_t10,252762414,51,2.6047263145446777
gemma_t10,252780775,51,2.617072105407715
gemma_t10,252815378,51,2.5462982654571533
gemma_t10,252846273,51,2.802337408065796
gemma_t10,252873593,51,3.200807571411133
gemma_t10,252907428,51,3.4118762016296387
gemma_t10,252967945,51,2.9688732624053955
gemma_t10,252992571,51,2.5697414875030518
gemma_t10,253018348,51,1.9569282531738281
gemma_t10,253097741,51,3.061570644378662
gemma_t10,253098632,51,2.2040090560913086
gemma_t10,253107167,51,2.1453778743743896
gemma_t10,253157899,51,2.472465753555298
gemma_t10,253224433,51,3.137819528579712
gemma_t10,253237701,51,2.9885923862457275
gemma_t10,253244049,51,3.8121087551116943
gemma_t10,253420743,51,3.9975175857543945
gemma_t10,253447251,51,1.9687249660491943
gemma_t10,253510953,51,2.518637180328369
gemma_t10,253735139,51,2.4204068183898926
gemma_t10,253762071,51,2.734496831893921
gemma_t10,254275120,51,2.2727227210998535
gemma_t10,254591242,51,4.549829483032227
gemma_t10,254686088,51,2.448437213897705
gemma_t10,254823156,51,2.370232582092285
gemma_t10,254854009,51,2.0186879634857178
gemma_t10,254854257,51,2.4575819969177246
gemma_t10,254854495,51,4.148000717163086
gemma_t10,254877229,51,2.9134984016418457
gemma_t10,254877371,51,2.944795846939087
gemma_t10,254877569,51,3.262312889099121
gemma_t10,254877590,51,3.8595614433288574
gemma_t10,256461033,51,3.1345443725585938
gemma_t10,257365015,51,2.930263042449951
gemma_t10,257833897,51,3.1303775310516357
gemma_t10,258352678,51,3.490421772003174
gemma_t10,258378275,51,2.727003574371338
gemma_t10,258480165,51,3.010268449783325
gemma_t10,258547173,51,4.234663009643555
gemma_t10,258762343,51,2.867534637451172
gemma_t10,258822870,51,3.685131788253784
gemma_t10,258832427,51,2.8828248977661133
gemma_t10,258865558,51,2.5244572162628174
gemma_t10,258887946,51,2.649613380432129
gemma_t10,258947457,51,2.6554207801818848
gemma_t10,258967265,51,3.248335123062134
gemma_t10,259251773,51,3.375048875808716
gemma_t10,259370700,51,3.486604928970337
gemma_t10,259370817,51,3.788860559463501
gemma_t10,259370847,51,2.868292808532715
gemma_t10,259847758,51,3.155031681060791
gemma_t10,260316324,51,2.3786892890930176
gemma_t10,260490640,51,3.6981167793273926
gemma_t10,260537993,51,2.8348331451416016
gemma_t10,260557571,51,2.988490104675293
gemma_t10,260704223,51,3.3273391723632812
gemma_t10,261432085,51,2.8209235668182373
gemma_t10,263266654,51,3.511122226715088
gemma_t10,263334529,51,2.363616466522217
gemma_t10,263610040,51,2.9811956882476807
gemma_t10,263797079,51,1.890273928642273
gemma_t10,263797641,51,3.484626054763794
gemma_t10,263864711,51,3.913356304168701
gemma_t10,263876556,51,2.2099554538726807
gemma_t10,263877300,51,2.4970414638519287
gemma_t10,263883914,51,1.6121495962142944
gemma_t10,263883936,51,2.649841070175171
gemma_t10,264147090,51,3.3197827339172363
gemma_t10,264591429,51,6.358772277832031
gemma_t10,264719695,51,3.9872920513153076
gemma_t10,265067269,51,2.57818603515625
gemma_t10,265157516,51,3.016735076904297
gemma_t10,265157884,51,3.80665922164917
gemma_t10,265212821,51,4.393723487854004
gemma_t10,265221210,51,4.461277008056641
gemma_t10,265607943,51,2.0400195121765137
gemma_t10,265608038,51,3.0861191749572754
gemma_t10,265608057,51,1.6616945266723633
gemma_t10,265962751,51,3.123091459274292
gemma_t10,268357635,51,3.2863426208496094
gptoss,543,51,3.2620761394500732
gptoss,1105,51,5.639709949493408
gptoss,1587,51,3.377962112426758
gptoss,17355,51,3.1957826614379883
gptoss,20744,51,3.798726797103882
gptoss,39011,51,3.4126694202423096
gptoss,41263,51,4.106194496154785
gptoss,61274,51,3.140655040740967
gptoss,89639,51,3.7871501445770264
gptoss,92327,51,3.413814067840576
gptoss,94285,51,4.253660678863525
gptoss,96824,51,4.260873317718506
gptoss,106054,51,4.995546340942383
gptoss,115174,51,5.045208930969238
gptoss,122829,51,2.5709691047668457
gptoss,126584,51,2.6211819648742676
gptoss,133195,51,3.900909423828125
gptoss,138716,51,3.1365818977355957
gptoss,139787,51,3.2333250045776367
gptoss,141282,51,3.5126566886901855
gptoss,142368,51,2.6271026134490967
gptoss,146843,51,3.4012975692749023
gptoss,151184,51,3.065377950668335
gptoss,162169,51,2.4302711486816406
gptoss,173611,51,2.837205648422241
gptoss,203279,51,3.284663677215576
gptoss,207468,51,4.601622104644775
gptoss,217895,51,2.696497917175293
gptoss,220553,51,2.829277515411377
gptoss,223637,51,4.038893222808838
gptoss,230735,51,3.745894193649292
gptoss,235645,51,2.6477677822113037
gptoss,247735,51,3.5218660831451416
gptoss,256149,51,3.0674920082092285
gptoss,259144,51,4.516539096832275
gptoss,306227,51,4.298146724700928
gptoss,326903,51,4.38044548034668
gptoss,337390,51,4.086348533630371
gptoss,338760,51,2.906856060028076
gptoss,340852,51,3.368152618408203
gptoss,384520,51,3.679112434387207
gptoss,406026,51,3.2300398349761963
gptoss,414569,51,3.577953815460205
gptoss,437687,51,3.2498910427093506
gptoss,441563,51,3.5563182830810547
gptoss,472478,51,3.2210185527801514
gptoss,497108,51,3.9847512245178223
gptoss,524450,51,3.8301615715026855
gptoss,557620,51,3.3144030570983887
gptoss,560565,51,3.2118561267852783
gptoss,574574,51,3.591384172439575
gptoss,577805,51,4.41838264465332
gptoss,600412,51,5.044412612915039
gptoss,605706,51,3.4119834899902344
gptoss,617993,51,3.9201459884643555
gptoss,630188,51,3.4118106365203857
gptoss,631855,51,4.444342613220215
gptoss,652921,51,3.337951898574829
gptoss,687037,51,2.9162662029266357
gptoss,696805,51,3.658193588256836
gptoss,725590,51,4.317351818084717
gptoss,744471,51,3.522731065750122
gptoss,747342,51,3.7733805179595947
gptoss,767485,51,3.253277540206909
gptoss,836219,51,4.669666290283203
gptoss,842881,51,5.632632732391357
gptoss,845121,51,2.639301061630249
gptoss,857321,51,3.252455949783325
gptoss,862713,51,3.93691086769104
gptoss,870211,51,3.835697889328003
gptoss,881437,51,3.1876232624053955
gptoss,905565,51,4.4431562423706055
gptoss,930231,51,3.604856491088867
gptoss,931054,51,2.9805030822753906
gptoss,940795,51,3.9118154048919678
gptoss,950358,51,2.547377824783325
gptoss,955518,51,3.3112053871154785
gptoss,969555,51,6.156595230102539
gptoss,989439,51,3.499251127243042
gptoss,1040556,51,3.934755325317383
gptoss,1044865,51,3.4726574420928955
gptoss,1066490,51,3.862034559249878
gptoss,1077383,51,3.4280455112457275
gptoss,1104123,51,4.318449020385742
gptoss,1117579,51,4.228387832641602
gptoss,1125916,51,3.350163459777832
gptoss,1137329,51,4.025843143463135
gptoss,1139225,51,2.857578754425049
gptoss,1139492,51,3.2065131664276123
gptoss,1234375,51,3.293504238128662
gptoss,1240016,51,2.2488369941711426
gptoss,1254267,51,4.3481645584106445
gptoss,1260035,51,4.927917957305908
gptoss,1267472,51,2.6620965003967285
gptoss,1269020,51,2.741924285888672
gptoss,1311547,51,2.8596243858337402
gptoss,1336493,51,3.6313183307647705
gptoss,1356505,51,3.2114551067352295
gptoss,1389483,51,4.265777587890625
gptoss,1434196,51,2.980731248855591
gptoss,1499080,51,3.3006372451782227
gptoss,1508909,51,3.6860506534576416
gptoss,1511192,51,3.601649522781372
gptoss,1541076,51,3.837949752807617
gptoss,1553193,51,4.524050712585449
gptoss,1563223,51,4.577910900115967
gptoss,1564278,51,3.6248767375946045
gptoss,1567400,51,3.0376999378204346
gptoss,1570443,51,3.2346084117889404
gptoss,1642392,51,3.284425735473633
gptoss,1662415,51,3.752147912979126
gptoss,1675452,51,3.1826281547546387
gptoss,1689426,51,4.004787921905518
gptoss,1707814,51,4.808175563812256
gptoss,1762731,51,5.2437639236450195
gptoss,1766244,51,3.9493906497955322
gptoss,1770102,51,3.5715291500091553
gptoss,1774259,51,4.39686918258667
gptoss,1828592,51,3.0710268020629883
gptoss,1828713,51,3.775482177734375
gptoss,1848109,51,3.022887706756592
gptoss,1854889,51,3.9584972858428955
gptoss,1862889,51,2.825455904006958
gptoss,1880070,51,4.038117408752441
gptoss,1919756,51,3.6671035289764404
gptoss,1929239,51,5.044494152069092
gptoss,1966079,51,3.7492129802703857
gptoss,1969767,51,4.808929920196533
gptoss,1992250,51,3.160743236541748
gptoss,2012188,51,3.203984498977661
gptoss,2021980,51,4.871277332305908
gptoss,2061169,51,4.0990214347839355
gptoss,2061341,51,3.817087411880493
gptoss,2131938,51,3.970416784286499
gptoss,2140766,51,3.9425711631774902
gptoss,2146847,51,6.280867099761963
gptoss,2159818,51,5.223703384399414
gptoss,2162648,51,3.6319997310638428
gptoss,2162860,51,3.5308454036712646
gptoss,2201909,51,3.677622079849243
gptoss,2204603,51,3.5309717655181885
gptoss,2204967,51,3.5292038917541504
gptoss,2213896,51,3.662566900253296
gptoss,2216180,51,2.0556576251983643
gptoss,2228719,51,4.419212341308594
gptoss,2233498,51,3.4774391651153564
gptoss,2250656,51,2.958805561065674
gptoss,2267179,51,3.386836290359497
gptoss,2271146,51,2.950037717819214
gptoss,2302492,51,3.5691299438476562
gptoss,2303379,51,3.591162919998169
gptoss,2317858,51,3.5776050090789795
gptoss,2318481,51,4.328633785247803
gptoss,2325074,51,3.372772216796875
gptoss,2334067,51,3.1956892013549805
gptoss,2367456,51,3.668147325515747
gptoss,2380086,51,3.4756884574890137
gptoss,2390655,51,2.904705047607422
gptoss,2418468,51,4.578909397125244
gptoss,2425494,51,3.8134055137634277
gptoss,2426309,51,3.6939895153045654
gptoss,2434362,51,2.9955267906188965
gptoss,2454882,51,3.566295623779297
